id,preferred_name,alternative_names,category,description
http://data.europa.eu/esco/occupation/f6f1a9c5-a956-4a10-98ad-b83525e843fb,bulk,bulk filler|bulk filler bulk|filler|filler bulk|filler bulk operator,general,
http://data.europa.eu/esco/occupation/f7066fc0-5f2f-43a9-bd35-a99e6119490d,zookeeper,zookeeper zoo|zookeeper zoo animal|zoo|zoo animal|zoo animal keeper,general,"They are usually responsible for the feeding and the daily care and welfare of the animals.  As a part of their routine, zookeepers clean the exhibits and report possible health problems.  They may also be involved in particular scientific research or public education, such as conducting guided tours and answering questions."
http://data.europa.eu/esco/occupation/f70e5875-df7e-40be-a315-3ac1c9d36d64,second-hand,second-hand shop|second-hand shop manager|shop|shop manager|shop manager charity,general,
http://data.europa.eu/esco/occupation/f7145f87-5940-43f5-bc98-aa1a2b872b47,agricultural,agricultural machinery|agricultural machinery technician|machinery|machinery technician|machinery technician agricultural,technical,"They perform evaluations of the equipment, perform preventive maintenance activities and repair faults."
http://data.europa.eu/esco/occupation/f7177f79-63e7-4944-8896-044056b62523,personal,personal trainer|personal trainer well-being|trainer|trainer well-being|trainer well-being personal,general,"They strive to ensure the effectiveness of personal exercise programmes.  A personal trainer should also actively encourage potential clients to participate in and adhere to regular programmes, employing appropriate motivational strategies."
http://data.europa.eu/esco/occupation/f738f568-b4ff-4f23-acb7-5f99d9a3b393,import,import export|import export specialist|export|export specialist|export specialist in,general,
http://data.europa.eu/esco/occupation/f73e11e7-0eb8-4a46-b2e1-9e544c2f3652,textile,textile finishing|textile finishing machine|finishing|finishing machine|finishing machine operator,general,
http://data.europa.eu/esco/occupation/f7450c1f-20b7-45dd-b3bb-25095830bf3f,foreign,foreign affairs|foreign affairs officer|affairs|affairs officer|affairs officer foreign,general,"They communicate with parties who benefit from their findings, and act as advisers in the development or implementation of or reporting on foreign policy.  Foreign affairs officers may also perform administrative duties in the department, such as assisting with problems concerning passports and visas.  They promote friendly and open communication between different nations' governments and institutions."
http://data.europa.eu/esco/occupation/f756fdab-7726-4c48-bfcc-94ff8810fc08,kitchen,kitchen porter|kitchen porter pot|porter|porter pot|porter pot and,general,"They prepare the kitchen area before service, and receive and store supplies."
http://data.europa.eu/esco/occupation/f7b04542-d8c7-42db-8475-e63b507cce82,receptionist,receptionist receiving|receptionist receiving clerk|receiving|receiving clerk|receiving clerk secretary,general,"They answer the phone, greet guests, pass information, respond to inquiries and instruct visitors.  They are the first point of contact for clients and customers."
http://data.europa.eu/esco/occupation/f7ddb68a-beba-4aa9-b5cb-d174d70ea724,welding,welding inspector|welding inspector electric|inspector|inspector electric|inspector electric arc,general,"They utilise visual tools and electrical instruments to inspect and ensure the quality and safety of connections.  Welding inspectors ensure that all related welding activities, plans and materials follow the appropriate guidelines, in accordance with safety regulations.  In addition to working in the field completing their examinations of welding projects, inspectors spend time in an office setting compiling their reports."
http://data.europa.eu/esco/occupation/f7f8c077-26ec-455f-8311-aeafbc24d9a5,bereavement,bereavement counsellor|bereavement counsellor family|counsellor|counsellor family|counsellor family and,general,They train other professionals and communities anticipating the supportive needs of bereavement and responding to the education requirements.
http://data.europa.eu/esco/occupation/f817aab2-ec8a-45ec-88ef-c11e0f19fd85,education,education policy|education policy officer|policy|policy officer|policy officer education,general,"They try to improve all aspects of education which will impact institutions such as schools, universities and vocational schools.  They work closely with partners, external organisations or other stakeholders and provide them with regular updates."
http://data.europa.eu/esco/occupation/f8304b4c-1220-4979-b2dd-47d2a2f0734a,specialised,specialised antique|specialised antique dealer|antique|antique dealer|antique dealer antique,general,
http://data.europa.eu/esco/occupation/f83f19ca-b816-484a-b8be-92b7785121ea,mine,mine safety|mine safety officer|safety|safety officer|safety officer health,general,"They report workplace accidents, compile accident statistics, estimate risks to employee safety and health, and suggest solutions or new measurements and techniques."
http://data.europa.eu/esco/occupation/f8438d21-c726-4534-8d7c-1c5aa9ef05ef,drapery,drapery and|drapery and carpet|and|and carpet|and carpet cleaner,technical,They do this by applying chemical and repellent solutions and with the use of brushes or mechanical equipment.
http://data.europa.eu/esco/occupation/f84aae41-28cc-4aa0-a0df-e7c3030516fd,dating,dating service|dating service consultant|service|service consultant|service consultant matchmaking,general,"They provide personalised advice to help clients meet their dating objectives.  They also work in the virtual environment where they assist the online users in managing personal profiles, sending messages, and making connections."
http://data.europa.eu/esco/occupation/f84dbfe2-fa6b-43ef-97f5-54c3ad9c631f,raw,raw material|raw material reception|material|material reception|material reception operator,technical,"They use equipment to evaluate products such as grains, potatoes, cassava root, etc.  They store and distribute products to the different processing factory units."
http://data.europa.eu/esco/occupation/f874980a-e08f-4a58-bc21-2ff3cf472ec5,rental,rental service|rental service representative|service|service representative|service representative in,general,"They document transactions, insurances and payments."
http://data.europa.eu/esco/occupation/f87779ae-7389-44e7-b155-16e87904857e,gemmologist,gemmologist gemmology|gemmologist gemmology research|gemmology|gemmology research|gemmology research analyst,general,They assess stones and gems to give them a market value.
http://data.europa.eu/esco/occupation/f88124d7-ee7e-4d21-9036-0658b496c119,physiotherapy,physiotherapy assistant|physiotherapy assistant neuromusculoskeletal|assistant|assistant neuromusculoskeletal|assistant neuromusculoskeletal physiotherapy,general,The overall responsibility is retained by the delegating professional.
http://data.europa.eu/esco/occupation/f889dcbd-d058-4177-927f-5fe59d044fa6,electronic,electronic musical|electronic musical instrument|musical|musical instrument|musical instrument maker,general,"They install and test electric pick-ups, clean and inspect the finished instrument."
http://data.europa.eu/esco/occupation/f88fb9dd-5a46-4086-a284-b1992174e55c,eyewear,eyewear and|eyewear and optical|and|and optical|and optical equipment,general,
http://data.europa.eu/esco/occupation/f89b12a1-689f-4a4f-8695-abb620810f1e,special,special educational|special educational needs|educational|educational needs|educational needs teacher,general,"Some special educational needs teachers at primary schools work with children who have mild to moderate disabilities, implementing a modified curriculum to fit each student's specific needs.  Other special educational needs teachers at primary schools assist and instruct students with intellectual disabilities and autism, focusing on teaching them basic and advanced literacy, life and social skills.  All teachers assess the students' progress, taking into account their strengths and weaknesses, and communicate their findings to parents, counselors, administrators and other parties involved."
http://data.europa.eu/esco/occupation/f8ab2e08-d14e-4938-a2cd-c04821556db7,consumer,consumer electronics|consumer electronics repair|electronics|electronics repair|electronics repair technician,general,They read manufacturers' instructions and conduct the necessary repairs or replacements.
http://data.europa.eu/esco/occupation/f8d14b95-6a36-4290-b226-2342e236406e,magazine,magazine editor|magazine editor magazine|editor|editor magazine|editor magazine supplements,general,They assign journalists to each item.  Magazine editors determine the length of each article and where it will be featured in the magazine.  They also ensure that publications are finished on time for publishing.
http://data.europa.eu/esco/occupation/f8d1bcf9-9ca1-408f-a713-7bdf28c400fd,lift,lift technician|lift technician lift|technician|technician lift|technician lift installation,general,"They install support assembly, set up the lift pump or motor, piston or cable, and mechanism.  Lift technicians connect the necessary electronic elements to complete the installation and connection of the lift cabin.  They also perform the necessary steps to inspect and repair lifts, as well as the shaft and any associated electronics.  Lift technicians make sure every inspection and report action is noted in a log book, and report to the client on the state of the serviced lift."
http://data.europa.eu/esco/occupation/f8d7d59d-242d-4903-9e0d-d2d23a0ef4c3,"coffee,","coffee, tea,|coffee, tea, cocoa|tea,|tea, cocoa|tea, cocoa and",general,
http://data.europa.eu/esco/occupation/f8da6546-0c8a-4bd0-a952-6f3c253c9aba,personal,personal shopper|personal shopper global|shopper|shopper global|shopper global personal,general,
http://data.europa.eu/esco/occupation/f8e435dd-7aa9-4d7a-97c3-b3b5789b6b25,bodyguard,bodyguard personal|bodyguard personal safety|personal|personal safety|personal safety specialist,general,"They accompany individuals such as politicians and actors to various events and gatherings.  Bodyguards observe the surrounding environment, anticipate threats and respond to security emergencies.  They may carry and use guns."
http://data.europa.eu/esco/occupation/f8e76759-811e-4b39-9adf-3e77429cff8f,shoemaker,shoemaker custom|shoemaker custom shoemaker|custom|custom shoemaker|custom shoemaker hand,general,They also repair all types of footwear in a repair shop.
http://data.europa.eu/esco/occupation/f8f34041-3640-41a9-852e-c5a7574de780,proofreader,proofreader proof|proofreader proof reading|proof|proof reading|proof reading clerk,general,"They correct grammatical, typographical and spelling errors in order to ensure the quality of the printed product."
http://data.europa.eu/esco/occupation/f9116001-8cf5-453c-af51-3adaef7841ef,pre-lasting,pre-lasting operator|pre-lasting operator insole|operator|operator insole|operator insole beveler,general,"They make preparations for lasting-cemented construction by attaching the insole, inserting the stiffener, back moulding and conditioning the uppers before lasting."
http://data.europa.eu/esco/occupation/f9395e4d-d66f-49ce-a8f5-721991139e79,recreational,recreational therapist|recreational therapist recreation|therapist|therapist recreation|therapist recreation therapist,general,"They use techniques and interventions such as art, music, animals and dance to promote, maintain and restore the development and health of the patient."
http://data.europa.eu/esco/occupation/f9433fdb-dde1-46cf-9e91-b49d243946a7,bioengineer,bioengineer bioengineering|bioengineer bioengineering expert|bioengineering|bioengineering expert|bioengineering expert bio-engineer,technical,"They can develop improvement systems for natural resource conservation, agriculture, food production, genetic modification, and economic use."
http://data.europa.eu/esco/occupation/f96e3735-405c-4ca9-8a86-d37f64ea7164,wind,wind musical|wind musical instrument|musical|musical instrument|musical instrument maker,general,"They measure and cut the tubing for the resonator, assemble parts such as braces, slides, valves, piston, bell heads and mouth pieces, test and inspect the finished instrument."
http://data.europa.eu/esco/occupation/f97dedb0-da68-4fc3-8bcc-3f4025ccacd3,import,import export|import export specialist|export|export specialist|export specialist in,general,
http://data.europa.eu/esco/occupation/f9cbdeb4-1559-4d45-b2d7-edf8aebe400b,aquaculture,aquaculture quality|aquaculture quality supervisor|quality|quality supervisor|quality supervisor supervisor,general,They test and inspect the stock according to hazard analysis and critical control points (HACCP) principles and safety regulations.
http://data.europa.eu/esco/occupation/fa1aef45-49a4-4446-94b4-e2b563d9d025,train,train attendant|train attendant train|attendant|attendant train|attendant train steward,general,
http://data.europa.eu/esco/occupation/fa30c1cb-dbc5-409c-8124-7284592b123c,tree,tree surgeon|tree surgeon tree|surgeon|surgeon tree|surgeon tree surgeon/climber,technical,They use heavy machinery to prune and cut trees.  Tree surgeons are often required to climb the trees to perform maintenance.
http://data.europa.eu/esco/occupation/fa32eb3f-5c9f-4668-8f85-5eefb3badab8,forestry,forestry adviser|forestry adviser woodland|adviser|adviser woodland|adviser woodland manager,general,
http://data.europa.eu/esco/occupation/fa3fde92-f773-4381-9ae6-8e23d7334cd4,motor,motor vehicle|motor vehicle body|vehicle|vehicle body|vehicle body assembler,technical,"They use hand tools, power tools and other equipment such as CNC machines or robots.  They read technical plans and use automated assembling equipment to build motor vehicle bodies.  They inspect individual parts for malfunctions and check the quality of assemblies to make sure the standards are met and the specifications respected.  Motor vehicle body assemblers report any assembly issues to their supervisor."
http://data.europa.eu/esco/occupation/fa404a79-4091-47f9-a635-c2e3c576ece8,port,port coordinator|port coordinator terminal|coordinator|coordinator terminal|coordinator terminal supervisor,general,"They enforce rules and regulations, such as the berthing of ships, handling and storing of cargo, and the use of port facilities.  They direct policing and cleaning activities of the harbour department land, streets, buildings, and water areas.  Port coordinators also ensure that activities concerning revenue are documented and submitted to the accounting division.  They advise port authorities on rates and revisions of port tariff, and solicit steamship companies to use port facilities.  They direct activities concerned with compiling daily and annual ship and cargo statistics."
http://data.europa.eu/esco/occupation/fa4a3b52-990c-44eb-a912-490f5d689400,social,social pedagogue|social pedagogue social|pedagogue|pedagogue social|pedagogue social pedagogy,general,"They develop educational processes for young persons to be in charge of their own experiences, using a multi-disciplinary approach set to the learning experience.  Social pedagogues contribute to the individuals' learning, welfare, and societal inclusion, and put an emphasis on building self-reliance."
http://data.europa.eu/esco/occupation/fa5b9075-3796-4e86-be0a-b5e6d725c25a,metrologist,metrologist machine|metrologist machine assembly|machine|machine assembly|machine assembly calibration,technical,"They develop quantity systems, units of measurement and measuring methods to be used in science.  Metrologists establish new methods and tools to quantify and better understand information."
http://data.europa.eu/esco/occupation/fa6bd9e9-9631-4abe-b2f8-fad7bf8a819d,child,child day|child day care|day|day care|day care centre,general,They supervise and support child care workers and manage the childcare facilities.  Child day care centre managers have the responsibility for strategic and operational leadership and management of staff teams and resources within and or across child care services.
http://data.europa.eu/esco/occupation/fab474ea-a4a9-4c11-9548-1d50ad594a34,natural,natural resources|natural resources consultant|resources|resources consultant|resources consultant resources,technical,"They strive to guide companies on an appropriate policy for exploiting natural resources in industrial contexts, raise awareness on health issues, and ensure the conservation of ecosystems for sustainable interventions in natural habitats."
http://data.europa.eu/esco/occupation/fad4abdf-fe1b-4751-8253-aef40b49afe0,desalination,desalination technician|desalination technician operator|technician|technician operator|technician operator of,general,They ensure compliance with legal regulations and safety and health requirements.
http://data.europa.eu/esco/occupation/fadb09c5-db84-4240-9fd6-68b4c0abeed5,foreign,foreign exchange|foreign exchange broker|exchange|exchange broker|exchange broker broker,technical,"They undertake technical analysis of economic information such as market liquidity and volatility, to predict the future rates of currencies on the foreign exchange market."
http://data.europa.eu/esco/occupation/fae51298-03a8-4df4-829a-685dddc1580e,housekeeping,housekeeping supervisor|housekeeping supervisor executive|supervisor|supervisor executive|supervisor executive housekeeper,general,
http://data.europa.eu/esco/occupation/faed05c0-c1d1-4e34-b575-0dea96459e56,construction,construction manager|construction manager construction|manager|manager construction|manager construction cost,general,They provide expertise in the design phase of construction projects by facilitating a better estimate of the costs and the functional implications.  They participate on bid processes for construction projects and handle subcontractors to deliver the different stages of the construction process from beginning to completion.  They strive to enhance the value of the projects both improving efficiency and creating value for customers.
http://data.europa.eu/esco/occupation/faed411a-f920-4100-86a8-b877928b429c,user,user experience|user experience analyst|experience|experience analyst|experience analyst user,technical,"They make proposals for the improvement of the interface and usability of products, systems or services.  In doing so, they take into consideration the practical, experiential, affective, meaningful and valuable aspects of human–computer interaction and product ownership, as well as the person's perceptions of system aspects such as utility, ease of use and efficiency, and user experience dynamics."
http://data.europa.eu/esco/occupation/fb022de4-920a-4eb0-80f9-fbb8ecfc36b1,cultural,cultural archive|cultural archive manager|archive|archive manager|archive manager archivist,general,"They ensure the management and development of the institution’s assets and collections, including the digitisation of the archive collections."
http://data.europa.eu/esco/occupation/fb0c7da2-6d0e-4a3f-be3e-344f58f0e82d,modern,modern languages|modern languages teacher|languages|languages teacher|languages teacher secondary,general,"They are usually subject teachers, specialised and instructing in their own field of study, modern languages.  They prepare lesson plans and materials, monitor the students progress, assist individually when necessary, and evaluate the students knowledge and performance on the subject of modern languages through assignments, tests and examinations."
http://data.europa.eu/esco/occupation/fb18dfef-2b90-4219-8b39-a5fcddb8f238,drainage,drainage worker|drainage worker drainage|worker|worker drainage|worker drainage system,general,They lay tubes or drainpipes to dry out the ground of a certain structure in order to put a hold to imminent groundwater.  This work is usually performed under pavements and in basements.
http://data.europa.eu/esco/occupation/fb1a7aab-1e33-4712-b8e0-d335243aba58,gaming,gaming dealer|gaming dealer game|dealer|dealer game|dealer game operator,technical,"They stand behind the game table and operate games of chance by dispensing the appropriate number of cards to players, or operating other gaming equipment.  They also distribute winnings, or collect players' money or chips."
http://data.europa.eu/esco/occupation/fb3f5f35-e6f7-4168-aef2-e4dfb7f2a3ee,geology,geology technician|geology technician geological|technician|technician geological|technician geological engineering,technical,"Under the supervision of geologists, they collect materials, carry out research and study the samples collected from the Earth.  Geology technicians assist in determining the value of the land for oil or gas exploration.  They perform various technical activities, including collecting samples during geochemical surveys, working on drill sites, and participating in geophysical surveys and geological studies."
http://data.europa.eu/esco/occupation/fb4819db-03fa-4dc1-a471-2cdc24dcbe6f,surface,surface treatment|surface treatment operator|treatment|treatment operator|treatment operator marine,general,They calculate the materials needed for surface protection.
http://data.europa.eu/esco/occupation/fb6df00f-4810-442b-8f93-89b9580c7c9f,furniture,furniture finisher|furniture finisher furniture|finisher|finisher furniture|finisher furniture finishing,general,They apply wood coatings onto wooden surfaces by using different techniques such as brushing or using a spray gun.  They choose and apply the right coatings with protective and/or decorative purposes.
http://data.europa.eu/esco/occupation/fb7e2f4f-1545-42f1-972e-94082e49c6dc,building,building construction|building construction worker|construction|construction worker|construction worker construction,general,They perform preparation and clean-up work in order to assist specialised construction workers.
http://data.europa.eu/esco/occupation/fbc9ab3e-18f1-4b7b-8cd5-d6374ed5e9a9,classical,classical languages|classical languages lecturer|languages|languages lecturer|languages lecturer classical,general,"They work with their university research assistants and university teaching assistants in the preparation of lectures and of exams, for grading papers and exams and for leading review and feedback sessions for the students.  They also conduct academic research in their respective field of classical languages, publish their findings and liaise with other university colleagues."
http://data.europa.eu/esco/occupation/fbceeac6-798b-4307-a825-626707a753ad,calculation,calculation engineer|calculation engineer stress|engineer|engineer stress|engineer stress calculation,general,They test production processes as well.
http://data.europa.eu/esco/occupation/fbf23c18-d9a3-4349-83dc-2bc39948bdf7,aquaculture,aquaculture harvesting|aquaculture harvesting worker|harvesting|harvesting worker|harvesting worker harvesting,general,
http://data.europa.eu/esco/occupation/fbf3aefb-70ff-440b-8724-bac3ed5e2c93,forestry,forestry technician|forestry technician forestry|technician|technician forestry|technician forestry operations,technical,They supervise a team of forestry equipment operators and support and supervise forestry and environmental protection through research and data collection.  They also manage resource conservation and harvesting plans.
http://data.europa.eu/esco/occupation/fc1da244-880f-407d-bfa7-789a2f468ea0,animal,animal trainer|animal trainer dog|trainer|trainer dog|trainer dog training,general,
http://data.europa.eu/esco/occupation/fc35b7ca-ecec-40d7-91b5-5065f662d955,airport,airport director|airport director airport|director|director airport|director airport duty,general,
http://data.europa.eu/esco/occupation/fc81b573-e0ea-4466-8560-c2bb278c314a,futures,futures trader|futures trader futures|trader|trader futures|trader futures contracts,general,"They speculate on the futures contracts' direction, trying to make a profit by buying futures contracts they foresee to rise in price and sell contracts they foresee to fall in price."
http://data.europa.eu/esco/occupation/fc85156e-4f0b-46c4-ba66-a3b17318d932,life,life coach|life coach life|coach|coach life|coach life coaches,general,They provide counselling and guidance and establish progress reports in order to keep track of their clients' achievements.
http://data.europa.eu/esco/occupation/fc9a86ec-7ad5-4ccb-a08f-1e369197e14a,paperboard,paperboard products|paperboard products assembler|products|products assembler|products assembler cardboard,general,"They assemble products such as tubes, spools, cardboard boxes, paper plates and craft boards."
http://data.europa.eu/esco/occupation/fcaab37b-ada2-4832-a2fd-9d64362e0280,international,international student|international student exchange|student|student exchange|student exchange coordinator,general,"They manage the students' applications and admissions, arrange accommodation, be it on a college or university campus or with guest families, and handle all the administration regarding these activities, including the student's grades and official departing.  They function as guides for the (young) international students through their cultural adjustment."
http://data.europa.eu/esco/occupation/fcab4bb1-c05b-43e3-98d8-f60b13c152f2,coagulation,coagulation operator|coagulation operator latex|operator|operator latex|operator latex coagulation,general,"They prepare these rubber crumbs for finishing processes.  Coagulation operators examine the appearance of the crumbs and adjust the operation of filters, shaker screens and hammer mills to remove moisture from the rubber crumbs."
http://data.europa.eu/esco/occupation/fcbb66f5-843b-4152-9ce4-e7b19c2a88d9,mine,mine mechanical|mine mechanical engineer|mechanical|mechanical engineer|mechanical engineer mechanical,technical,They organise the replacement and repair of mechanical equipment and components.
http://data.europa.eu/esco/occupation/fccecd5d-ad90-41a8-bb89-96d7595abca3,blacksmith,blacksmith heritage|blacksmith heritage blacksmith|heritage|heritage blacksmith|heritage blacksmith foundry,general,"Contemporarily, they predominantly create artisanal metal products, including ornamental work, as well as horse shoes, one of the sole metal fabricating processes that has not been industrialised."
http://data.europa.eu/esco/occupation/fcf9024e-277c-43c7-8ec8-8903e5c9c576,water,water engineer|water engineer water|engineer|engineer water|engineer water systems,technical,"They research water needs in a location and develop methods for meeting those needs, such as designing and developing projects for managing water resources such as treatment plants, pipelines, pump systems, irrigation or draining systems and other water supply systems.  Water engineers also ensure proper installation of these systems on construction sites.  Water engineers also maintain, repair and build structures that control water resources, such as bridges, canals and dams."
http://data.europa.eu/esco/occupation/fd00e4bb-dcee-41d7-81d3-2cdebad8fe70,import,import export|import export manager|export|export manager|export manager in,general,
http://data.europa.eu/esco/occupation/fd0801c9-809a-4cfd-98ed-6c5860c163f2,investment,investment clerk|investment clerk investment|clerk|clerk investment|clerk investment administrator,general,
http://data.europa.eu/esco/occupation/fd1c0f5a-f465-4067-af54-621e68c90f74,milliner,milliner hat|milliner hat maker|hat|hat maker|hat maker custom,general,
http://data.europa.eu/esco/occupation/fd1c4e94-25aa-4020-b0ef-0cf5aaf2e4d2,textile,textile sourcing|textile sourcing merchandiser|sourcing|sourcing merchandiser|sourcing merchandiser fabric,general,"Sourcing involves the process of researching, evaluating and locating textile suppliers through a careful prospection."
http://data.europa.eu/esco/occupation/fd1c83b3-60d5-4a5f-86c5-94dc2842c246,integrated,integrated circuit|integrated circuit design|circuit|circuit design|circuit design engineer,programming,They use software to create design schematics and diagrams.
http://data.europa.eu/esco/occupation/fd2dd3e9-498f-490f-8589-8c1eea05aa3f,punch,punch press|punch press operator|press|press operator|press operator CNC,general,
http://data.europa.eu/esco/occupation/fd4b90ed-6bb4-447e-b13a-afb8015700b3,solar,solar energy|solar energy sales|energy|energy sales|energy sales consultant,general,"They communicate with prospective clients, and attend networking events, to ensure increased sales of solar energy products."
http://data.europa.eu/esco/occupation/fd6a1c18-b0ff-419f-a36a-e05957452d55,solid,solid waste|solid waste operator|waste|waste operator|waste operator solid,technical,"They assist in the collection and disposal of solid waste, such as construction and demolition debris, and ensure treatment is compliant to safety regulations.  They ensure community waste containers are emptied, ensure proper differentiation between waste which needs to be recycled or disposed of, and monitor equipment."
http://data.europa.eu/esco/occupation/fd86ebe1-bad4-4486-9b76-01a48030e49a,rolling,rolling stock|rolling stock electrician|stock|stock electrician|stock electrician electrical,technical,"They use diagnostic testing equipment to inspect vehicles and find faults.  To do repair work, they use hand tools and specialised electrical instruments and machines."
http://data.europa.eu/esco/occupation/fd882949-aad7-42ff-825e-00d49a5ec469,wholesale,wholesale merchant|wholesale merchant in|merchant|merchant in|merchant in fruit,general,They conclude trades involving large quantities of goods.
http://data.europa.eu/esco/occupation/fd8b68c0-7341-44bb-855d-9b1254eade33,psychic,psychic palmist|psychic palmist clairvoyant|palmist|palmist clairvoyant|palmist clairvoyant palm-reader,general,"They offer advice to clients about topics of importance to their clients such as health, money and love.  Psychics often work with traditional practices such as tarot card reading, palm reading or using astrological charts."
http://data.europa.eu/esco/occupation/fdb16700-109e-4d02-949e-3213f278df93,industrial,industrial quality|industrial quality manager|quality|quality manager|quality manager engineering,general,"They perform audits in industrial processes, advise on preventive and corrective actions, and ensure compliance with industrial standards."
http://data.europa.eu/esco/occupation/fdc8adfb-1807-4146-98ae-3a26fbe19996,bomb,bomb disposal|bomb disposal technician|disposal|disposal technician|disposal technician bomb,general,"After the search for and location of mines and bombs, they disarm them aiming to avoid any risk of detonation, and ensure the area is cleared before disarming and removal procedures."
http://data.europa.eu/esco/occupation/fdd8eef7-d89c-419f-9166-0747f466a769,critic,critic theater|critic theater critic|theater|theater critic|theater critic cinema,general,"They evaluate theme, expression and technique.  Critics make judgements based on their personal experience and knowledge."
http://data.europa.eu/esco/occupation/fddb7bd8-f176-4dc8-9d12-32b6072452c9,electric,electric meter|electric meter technician|meter|meter technician|meter technician electricity,technical,They install the equipment in accordance with regulations and repair faults and other problems.  They test the equipment and advise on the use and care.
http://data.europa.eu/esco/occupation/fde4372d-8293-42de-afbb-8b5a9b274fe7,application,application engineer|application engineer application|engineer|engineer application|engineer application engineering,technical,"They are responsible for the implementation of a design or process improvement, they offer technical support for products, answer questions about the technical functionality and assist the sales team."
http://data.europa.eu/esco/occupation/fde97584-d8e3-413e-a662-511c9055357e,live,live chat|live chat operator|chat|chat operator|chat operator real,general,They are available to provide service through chat platforms and have the ability to solve inquiries of clients via written communication merely.
http://data.europa.eu/esco/occupation/fdf7b000-d923-4086-9660-eb8ee5e77ef0,recreation,recreation policy|recreation policy officer|policy|policy officer|policy officer sports,general,"They strive to increase the participation in sports, support athletes, enhance the performance of athletes in national and international competitions, improve social inclusion and community development.  They work closely with partners, external organisations or other stakeholders and provide them with regular updates."
http://data.europa.eu/esco/occupation/fdfce14e-992d-4ff4-9f9d-7a353c75654e,corporate,corporate lawyer|corporate lawyer corporation|lawyer|lawyer corporation|lawyer corporation lawyer,general,"They give advice on matters relating to taxes, legal rights and patents, international trade, trademarks, and legal financial issues arising from operating a business."
http://data.europa.eu/esco/occupation/fe0fa514-b48d-4a53-9757-a283c0baacf0,ICT,ICT business|ICT business analyst|business|business analyst|business analyst ICT,general,"They also identify change needs, assess the impact of the change, capture and document requirements and then ensure that these requirements are delivered whilst supporting the business through the implementation process."
http://data.europa.eu/esco/occupation/fe4a72af-6206-4d86-90c1-b5fb4b5ba2b2,broadcast,broadcast technician|broadcast technician broadcast|technician|technician broadcast|technician broadcast transmitter,technical,They ensure that all materials are available in a suitable format of transmittable quality according to the transmission deadline.  Broadcast technicians also maintain and repair this equipment.
http://data.europa.eu/esco/occupation/febd4100-9a9b-46a0-b964-8623d79d0f32,air,air pollution|air pollution analyst|pollution|pollution analyst|pollution analyst air,general,They also identify sources of pollution.
http://data.europa.eu/esco/occupation/ff142063-f89d-446d-92ac-9a3a124210a0,chemistry,chemistry teacher|chemistry teacher secondary|teacher|teacher secondary|teacher secondary school,general,"They are usually subject teachers, specialised and instructing in their own field of study, chemistry.  They prepare lesson plans and materials, monitor the students' progress, assist individually when necessary, and evaluate the students' knowledge and performance on the subject of chemistry through assignments, tests and examinations."
http://data.europa.eu/esco/occupation/ff2c1183-3fd7-40c7-8ddc-b20b100363c3,community,community development|community development social|development|development social|development social worker,general,"They provide leadership and bring local people together to make changes and tackle social inequality, helping people to develop the skills needed to eventually run their own community groups."
http://data.europa.eu/esco/occupation/ff3a164d-4045-4511-a472-49093dabf9fc,renewable,renewable energy|renewable energy sales|energy|energy sales|energy sales representative,general,"They promote renewable energy suppliers and the use of renewable energy products, and liaise with consumers to increase sales."
http://data.europa.eu/esco/occupation/ff42d44c-34f8-46be-ad3a-2aad9a5e43f0,pastry,pastry maker|pastry maker pastry|maker|maker pastry|maker pastry production,general,
http://data.europa.eu/esco/occupation/ff4c28e2-66b1-4ae7-9053-fba8ec3428be,zoology,zoology technician|zoology technician zoologist|technician|technician zoologist|technician zoologist animal,technical,"They aid in research concerning animals as well as their environments and ecosystems.  They collect and analyse data, compile reports and maintain laboratory stock."
http://data.europa.eu/esco/occupation/ff5210a5-2ea9-43b4-bebc-8d565f928eaa,cosmetics,cosmetics production|cosmetics production machine|production|production machine|production machine operator,general,
http://data.europa.eu/esco/occupation/ff63fa99-c634-4e6f-a693-6a49482952e9,fisheries,fisheries boatmaster|fisheries boatmaster local|boatmaster|boatmaster local|boatmaster local fishery,general,They control the navigation as well as capture and conservation of fish within the established boundaries in compliance with national and international regulations.
http://data.europa.eu/esco/occupation/ff656b3a-65a8-4b4f-b04e-9db12936519b,demographer,demographer demography|demographer demography research|demography|demography research|demography research analyst,general,"They develop, based on their observations, statistical analyses on the evolutions and changes of births, elderly, marriage and divorce, employment, mortality, immigration and related matters."
http://data.europa.eu/esco/occupation/ff8d4065-db44-47c7-a4bd-51b3c306ef70,sorter,sorter labourer|sorter labourer sorter|labourer|labourer sorter|labourer sorter laborer,general,"They inspect the materials and perform cleaning duties, and work in compliance with waste regulations."
http://data.europa.eu/esco/occupation/ffa4dd5d-702b-4828-ad85-17ec50db6656,armoured,armoured car|armoured car guard|car|car guard|car guard armoured,general,"They load and unload the vehicle, handle the documentation of the transfer, deliver the items to the correct location and respond quickly to robberies, according to the security protocol in place.  They may also handle guns and drive the armoured car."
http://data.europa.eu/esco/occupation/ffade2f4-2528-4dfd-b36a-6e4092be08ed,civil,civil service|civil service administrative|service|service administrative|service administrative officer,general,"They ensure record maintenance, handle enquiries and provide information to the public, either in person, through emails or phone calls.  They support senior staff, and ensure a fluent internal flow of information."
